X,Y,Z,Red,Green,Blue,Classification,Classification Name
317227.33,6397540.73,25.62,0,0,0,1,Unclassified
317227.22,6397540.70,25.71,0,0,0,1,Unclassified
317227.15,6397540.70,25.63,0,0,0,1,Unclassified
317227.08,6397540.70,25.54,0,0,0,1,Unclassified
317226.98,6397540.68,25.53,0,0,0,1,Unclassified
317226.91,6397540.67,25.43,0,0,0,1,Unclassified
317226.85,6397540.68,25.28,0,0,0,1,Unclassified
317226.87,6397540.72,24.87,0,0,0,1,Unclassified
317226.93,6397540.77,24.34,0,0,0,1,Unclassified
317226.80,6397540.75,24.36,0,0,0,1,Unclassified
317226.69,6397540.73,24.30,0,0,0,1,Unclassified
317226.53,6397540.70,24.37,0,0,0,1,Unclassified
317226.39,6397540.67,24.37,0,0,0,1,Unclassified
317226.24,6397540.65,24.40,0,0,0,1,Unclassified
317226.09,6397540.62,24.42,0,0,0,1,Unclassified
317225.91,6397540.58,24.46,0,0,0,1,Unclassified
317225.78,6397540.56,24.40,0,0,0,1,Unclassified
317225.62,6397540.54,24.38,0,0,0,1,Unclassified
317225.46,6397540.51,24.34,0,0,0,1,Unclassified
317225.29,6397540.48,24.35,0,0,0,1,Unclassified
317225.12,6397540.46,24.32,0,0,0,1,Unclassified
317224.93,6397540.42,24.33,0,0,0,1,Unclassified
317224.75,6397540.39,24.31,0,0,0,1,Unclassified
317224.55,6397540.36,24.32,0,0,0,1,Unclassified
317224.36,6397540.32,24.30,0,0,0,1,Unclassified
317224.16,6397540.29,24.28,0,0,0,1,Unclassified
317223.97,6397540.26,24.23,0,0,0,1,Unclassified
317223.75,6397540.22,24.24,0,0,0,1,Unclassified
317223.54,6397540.19,24.22,0,0,0,1,Unclassified
317223.32,6397540.15,24.22,0,0,0,1,Unclassified
317223.09,6397540.11,24.24,0,0,0,1,Unclassified
317222.85,6397540.06,24.25,0,0,0,1,Unclassified
317222.62,6397540.02,24.26,0,0,0,1,Unclassified
317222.38,6397539.98,24.25,0,0,0,1,Unclassified
317222.09,6397539.92,24.37,0,0,0,1,Unclassified
317221.80,6397539.86,24.45,0,0,0,1,Unclassified
317221.56,6397539.82,24.41,0,0,0,1,Unclassified
317221.31,6397539.78,24.42,0,0,0,1,Unclassified
317221.06,6397539.74,24.37,0,0,0,1,Unclassified
317220.79,6397539.69,24.34,0,0,0,1,Unclassified
317220.54,6397539.65,24.29,0,0,0,1,Unclassified
317220.25,6397539.60,24.29,0,0,0,1,Unclassified
317219.96,6397539.55,24.31,0,0,0,1,Unclassified
317219.67,6397539.50,24.31,0,0,0,1,Unclassified
317219.40,6397539.45,24.24,0,0,0,1,Unclassified
317219.11,6397539.40,24.24,0,0,0,1,Unclassified
317218.81,6397539.35,24.21,0,0,0,1,Unclassified
317218.50,6397539.30,24.21,0,0,0,1,Unclassified
317218.19,6397539.24,24.20,0,0,0,1,Unclassified
317217.87,6397539.19,24.21,0,0,0,1,Unclassified
317217.56,6397539.14,24.17,0,0,0,1,Unclassified
317217.22,6397539.07,24.21,0,0,0,1,Unclassified
317216.89,6397539.02,24.19,0,0,0,1,Unclassified
317216.55,6397538.95,24.21,0,0,0,1,Unclassified
317216.20,6397538.89,24.21,0,0,0,1,Unclassified
317215.84,6397538.81,24.26,0,0,0,1,Unclassified
317215.48,6397538.75,24.29,0,0,0,1,Unclassified
317215.10,6397538.68,24.33,0,0,0,1,Unclassified
317214.76,6397538.62,24.31,0,0,0,1,Unclassified
317214.37,6397538.54,24.37,0,0,0,1,Unclassified
317213.99,6397538.48,24.37,0,0,0,1,Unclassified
317213.61,6397538.40,24.42,0,0,0,1,Unclassified
317213.21,6397538.33,24.46,0,0,0,1,Unclassified
317212.82,6397538.26,24.46,0,0,0,1,Unclassified
317212.42,6397538.19,24.47,0,0,0,1,Unclassified
317212.02,6397538.12,24.51,0,0,0,1,Unclassified
317211.61,6397538.04,24.53,0,0,0,1,Unclassified
317211.21,6397537.97,24.56,0,0,0,1,Unclassified
317210.80,6397537.89,24.58,0,0,0,1,Unclassified
317210.36,6397537.81,24.65,0,0,0,1,Unclassified
317209.94,6397537.73,24.67,0,0,0,1,Unclassified
317209.49,6397537.65,24.72,0,0,0,1,Unclassified
317209.06,6397537.57,24.75,0,0,0,1,Unclassified
317208.60,6397537.48,24.80,0,0,0,1,Unclassified
317208.16,6397537.41,24.80,0,0,0,1,Unclassified
317207.71,6397537.32,24.84,0,0,0,1,Unclassified
317207.26,6397537.24,24.86,0,0,0,1,Unclassified
317206.80,6397537.16,24.90,0,0,0,1,Unclassified
317206.33,6397537.07,24.90,0,0,0,1,Unclassified
317205.86,6397536.98,24.97,0,0,0,1,Unclassified
317205.39,6397536.90,24.98,0,0,0,1,Unclassified
317204.91,6397536.81,25.01,0,0,0,1,Unclassified
317204.42,6397536.72,25.02,0,0,0,1,Unclassified
317203.93,6397536.63,25.08,0,0,0,1,Unclassified
317203.44,6397536.54,25.09,0,0,0,1,Unclassified
317202.94,6397536.45,25.13,0,0,0,1,Unclassified
317202.44,6397536.36,25.15,0,0,0,1,Unclassified
317201.93,6397536.27,25.20,0,0,0,1,Unclassified
317201.43,6397536.18,25.18,0,0,0,1,Unclassified
317200.89,6397536.08,25.27,0,0,0,1,Unclassified
317200.37,6397535.98,25.30,0,0,0,1,Unclassified
317199.84,6397535.89,25.34,0,0,0,1,Unclassified
317199.32,6397535.79,25.37,0,0,0,1,Unclassified
317196.25,6397534.62,33.06,0,0,0,1,Unclassified
317198.76,6397535.68,25.45,0,0,0,1,Unclassified
317195.78,6397534.55,32.87,0,0,0,1,Unclassified
317198.22,6397535.59,25.48,0,0,0,1,Unclassified
317197.67,6397535.49,25.52,0,0,0,1,Unclassified
317192.40,6397533.37,39.88,0,0,0,1,Unclassified
317193.53,6397533.85,36.46,0,0,0,1,Unclassified
317197.13,6397535.39,25.54,0,0,0,1,Unclassified
317191.86,6397533.27,39.87,0,0,0,1,Unclassified
317196.57,6397535.30,25.57,0,0,0,1,Unclassified
317192.42,6397533.65,36.54,0,0,0,1,Unclassified
317196.01,6397535.19,25.62,0,0,0,1,Unclassified
317195.42,6397535.08,25.74,0,0,0,1,Unclassified
317191.03,6397533.33,37.38,0,0,0,1,Unclassified
317192.67,6397534.04,32.40,0,0,0,1,Unclassified
317194.85,6397534.98,25.75,0,0,0,1,Unclassified
317194.28,6397534.87,25.81,0,0,0,1,Unclassified
317193.70,6397534.76,25.86,0,0,0,1,Unclassified
317188.42,6397532.63,40.23,0,0,0,1,Unclassified
317193.11,6397534.65,25.91,0,0,0,1,Unclassified
317187.31,6397532.30,41.85,0,0,0,1,Unclassified
317192.52,6397534.54,25.94,0,0,0,1,Unclassified
317186.80,6397532.23,41.63,0,0,0,1,Unclassified
317191.91,6397534.43,26.02,0,0,0,1,Unclassified
317191.31,6397534.32,26.09,0,0,0,1,Unclassified
317190.20,6397533.99,27.68,0,0,0,1,Unclassified
317185.80,6397532.24,39.34,0,0,0,1,Unclassified
317190.12,6397534.10,26.12,0,0,0,1,Unclassified
317184.37,6397531.77,41.93,0,0,0,1,Unclassified
317189.51,6397533.99,26.16,0,0,0,1,Unclassified
317188.89,6397533.88,26.18,0,0,0,1,Unclassified
317183.14,6397531.54,42.02,0,0,0,1,Unclassified
317188.27,6397533.77,26.23,0,0,0,1,Unclassified
317182.65,6397531.49,41.66,0,0,0,1,Unclassified
317187.66,6397533.66,26.23,0,0,0,1,Unclassified
317187.01,6397533.53,26.34,0,0,0,1,Unclassified
317184.41,6397532.57,32.42,0,0,0,1,Unclassified
317186.35,6397533.41,26.46,0,0,0,1,Unclassified
317180.95,6397531.23,41.18,0,0,0,1,Unclassified
317183.89,6397532.50,32.12,0,0,0,1,Unclassified
317185.69,6397533.28,26.58,0,0,0,1,Unclassified
317183.34,6397532.42,31.86,0,0,0,1,Unclassified
317185.01,6397533.15,26.69,0,0,0,1,Unclassified
317182.50,6397532.22,32.50,0,0,0,1,Unclassified
317184.33,6397533.01,26.86,0,0,0,1,Unclassified
317182.09,6397532.21,31.81,0,0,0,1,Unclassified
317183.63,6397532.87,27.06,0,0,0,1,Unclassified
317178.28,6397530.71,41.63,0,0,0,1,Unclassified
317181.64,6397532.18,31.20,0,0,0,1,Unclassified
317182.85,6397532.70,27.46,0,0,0,1,Unclassified
317181.41,6397532.24,29.92,0,0,0,1,Unclassified
317181.29,6397532.35,28.30,0,0,0,1,Unclassified
317176.56,6397530.47,40.88,0,0,0,1,Unclassified
317180.49,6397532.18,28.70,0,0,0,1,Unclassified
317179.71,6397532.01,29.10,0,0,0,1,Unclassified
317179.01,6397531.87,29.23,0,0,0,1,Unclassified
317178.33,6397531.75,29.25,0,0,0,1,Unclassified
317172.58,6397529.41,45.08,0,0,0,1,Unclassified
317177.67,6397531.64,29.19,0,0,0,1,Unclassified
317177.00,6397531.52,29.16,0,0,0,1,Unclassified
317175.88,6397531.21,30.54,0,0,0,1,Unclassified
317175.63,6397531.28,29.17,0,0,0,1,Unclassified
317169.40,6397528.73,46.51,0,0,0,1,Unclassified
317174.98,6397531.17,29.03,0,0,0,1,Unclassified
317169.56,6397528.98,43.85,0,0,0,1,Unclassified
317174.29,6397531.05,29.03,0,0,0,1,Unclassified
317173.59,6397530.93,29.02,0,0,0,1,Unclassified
317167.29,6397528.35,46.55,0,0,0,1,Unclassified
317168.71,6397528.97,42.09,0,0,0,1,Unclassified
317172.88,6397530.80,29.00,0,0,0,1,Unclassified
317166.51,6397528.19,46.79,0,0,0,1,Unclassified
317167.84,6397528.78,42.62,0,0,0,1,Unclassified
317172.22,6397530.69,28.89,0,0,0,1,Unclassified
317165.94,6397528.12,46.40,0,0,0,1,Unclassified
317171.51,6397530.57,28.89,0,0,0,1,Unclassified
317166.86,6397528.72,41.25,0,0,0,1,Unclassified
317168.21,6397529.31,36.99,0,0,0,1,Unclassified
317170.79,6397530.44,28.87,0,0,0,1,Unclassified
317164.51,6397527.87,46.38,0,0,0,1,Unclassified
317170.07,6397530.31,28.86,0,0,0,1,Unclassified
317164.04,6397527.85,45.59,0,0,0,1,Unclassified
317165.95,6397528.70,39.54,0,0,0,1,Unclassified
317163.31,6397527.72,45.61,0,0,0,1,Unclassified
317164.46,6397528.23,41.97,0,0,0,1,Unclassified
317164.20,6397528.31,40.46,0,0,0,1,Unclassified
317165.47,6397528.87,36.46,0,0,0,1,Unclassified
317167.82,6397529.90,29.03,0,0,0,1,Unclassified
317163.65,6397528.26,39.87,0,0,0,1,Unclassified
317165.35,6397529.01,34.50,0,0,0,1,Unclassified
317167.10,6397529.78,28.98,0,0,0,1,Unclassified
317164.84,6397528.98,33.76,0,0,0,1,Unclassified
317166.30,6397529.62,29.16,0,0,0,1,Unclassified
317165.54,6397529.48,29.19,0,0,0,1,Unclassified
317164.75,6397529.33,29.29,0,0,0,1,Unclassified
317163.98,6397529.19,29.36,0,0,0,1,Unclassified
317159.57,6397527.44,40.97,0,0,0,1,Unclassified
317163.23,6397529.06,29.31,0,0,0,1,Unclassified
317158.84,6397527.32,40.88,0,0,0,1,Unclassified
317158.17,6397527.23,40.56,0,0,0,1,Unclassified
317157.46,6397527.12,40.35,0,0,0,1,Unclassified
317156.78,6397527.02,40.05,0,0,0,1,Unclassified
317155.97,6397526.87,40.15,0,0,0,1,Unclassified
317155.36,6397526.81,39.59,0,0,0,1,Unclassified
317154.65,6397526.70,39.33,0,0,0,1,Unclassified
317153.93,6397526.60,39.08,0,0,0,1,Unclassified
317153.21,6397526.48,38.84,0,0,0,1,Unclassified
317152.50,6397526.37,38.59,0,0,0,1,Unclassified
317151.76,6397526.26,38.38,0,0,0,1,Unclassified
317151.03,6397526.15,38.11,0,0,0,1,Unclassified
317151.88,6397526.76,32.75,0,0,0,1,Unclassified
317151.85,6397526.97,30.17,0,0,0,1,Unclassified
317151.05,6397526.83,30.14,0,0,0,1,Unclassified
317150.33,6397526.73,29.76,0,0,0,1,Unclassified
317149.56,6397526.60,29.55,0,0,0,1,Unclassified
317148.76,6397526.46,29.46,0,0,0,1,Unclassified
317145.64,6397525.30,36.84,0,0,0,1,Unclassified
317147.90,6397526.31,29.52,0,0,0,1,Unclassified
317144.23,6397524.89,38.70,0,0,0,1,Unclassified
317147.03,6397526.15,29.58,0,0,0,1,Unclassified
317146.11,6397525.97,29.80,0,0,0,1,Unclassified
317144.96,6397525.68,30.78,0,0,0,1,Unclassified
317143.91,6397525.44,31.40,0,0,0,1,Unclassified
317143.25,6397525.38,30.75,0,0,0,1,Unclassified
317142.88,6397525.45,29.12,0,0,0,1,Unclassified
317142.04,6397525.31,29.02,0,0,0,1,Unclassified
317141.18,6397525.16,28.97,0,0,0,1,Unclassified
317140.31,6397525.01,28.95,0,0,0,1,Unclassified
317139.42,6397524.85,28.97,0,0,0,1,Unclassified
317138.54,6397524.69,28.95,0,0,0,1,Unclassified
317137.64,6397524.53,28.99,0,0,0,1,Unclassified
317136.74,6397524.37,29.00,0,0,0,1,Unclassified
317135.83,6397524.20,29.06,0,0,0,1,Unclassified
317134.93,6397524.04,29.03,0,0,0,1,Unclassified
317133.88,6397523.82,29.50,0,0,0,1,Unclassified
317132.94,6397523.64,29.62,0,0,0,1,Unclassified
317132.05,6397523.49,29.52,0,0,0,1,Unclassified
317131.17,6397523.35,29.37,0,0,0,1,Unclassified
317130.20,6397523.16,29.53,0,0,0,1,Unclassified
317129.29,6397523.00,29.49,0,0,0,1,Unclassified
317128.36,6397522.84,29.46,0,0,0,1,Unclassified
317127.44,6397522.68,29.41,0,0,0,1,Unclassified
317126.54,6397522.53,29.29,0,0,0,1,Unclassified
317125.62,6397522.37,29.19,0,0,0,1,Unclassified
317124.68,6397522.21,29.19,0,0,0,1,Unclassified
317123.76,6397522.05,29.08,0,0,0,1,Unclassified
317122.80,6397521.88,29.06,0,0,0,1,Unclassified
317121.86,6397521.72,29.03,0,0,0,1,Unclassified
317120.89,6397521.55,29.06,0,0,0,1,Unclassified
317119.85,6397521.34,29.25,0,0,0,1,Unclassified
317118.95,6397521.20,29.03,0,0,0,1,Unclassified
317118.08,6397521.08,28.67,0,0,0,1,Unclassified
317117.10,6397520.90,28.67,0,0,0,1,Unclassified
317116.12,6397520.73,28.64,0,0,0,1,Unclassified
317115.14,6397520.56,28.63,0,0,0,1,Unclassified
317114.13,6397520.37,28.69,0,0,0,1,Unclassified
317113.14,6397520.20,28.69,0,0,0,1,Unclassified
317112.12,6397520.01,28.76,0,0,0,1,Unclassified
317111.05,6397519.80,28.98,0,0,0,1,Unclassified
317110.05,6397519.62,28.99,0,0,0,1,Unclassified
317109.03,6397519.44,29.01,0,0,0,1,Unclassified
317108.02,6397519.26,28.98,0,0,0,1,Unclassified
317107.00,6397519.08,28.98,0,0,0,1,Unclassified
317106.01,6397518.92,28.88,0,0,0,1,Unclassified
317104.96,6397518.72,28.93,0,0,0,1,Unclassified
317103.92,6397518.54,28.98,0,0,0,1,Unclassified
317102.87,6397518.34,29.05,0,0,0,1,Unclassified
317101.83,6397518.16,29.05,0,0,0,1,Unclassified
317099.52,6397517.68,29.85,0,0,0,1,Unclassified
317098.71,6397517.60,29.04,0,0,0,1,Unclassified
317097.34,6397517.27,30.13,0,0,0,1,Unclassified
317096.58,6397517.22,29.08,0,0,0,1,Unclassified
317095.15,6397516.86,30.40,0,0,0,1,Unclassified
317094.04,6397516.65,30.57,0,0,0,1,Unclassified
317093.04,6397516.49,30.32,0,0,0,1,Unclassified
317091.93,6397516.29,30.49,0,0,0,1,Unclassified
317090.86,6397516.10,30.47,0,0,0,1,Unclassified
317090.15,6397516.09,29.12,0,0,0,1,Unclassified
317089.07,6397515.90,29.12,0,0,0,1,Unclassified
317087.98,6397515.70,29.18,0,0,0,1,Unclassified
317084.64,6397514.42,37.22,0,0,0,1,Unclassified
317083.46,6397514.19,37.56,0,0,0,1,Unclassified
317082.28,6397513.95,37.86,0,0,0,1,Unclassified
317081.08,6397513.71,38.21,0,0,0,1,Unclassified
317079.90,6397513.47,38.53,0,0,0,1,Unclassified
317077.14,6397512.82,40.54,0,0,0,1,Unclassified
317076.57,6397512.88,38.59,0,0,0,1,Unclassified
317075.55,6397512.73,38.23,0,0,0,1,Unclassified
317074.52,6397512.57,37.95,0,0,0,1,Unclassified
317073.49,6397512.41,37.60,0,0,0,1,Unclassified
317072.45,6397512.25,37.32,0,0,0,1,Unclassified
317071.41,6397512.09,37.00,0,0,0,1,Unclassified
317070.35,6397511.93,36.72,0,0,0,1,Unclassified
317069.30,6397511.77,36.42,0,0,0,1,Unclassified
317070.49,6397512.69,27.86,0,0,0,1,Unclassified
317068.63,6397512.14,30.46,0,0,0,1,Unclassified
317067.49,6397511.94,30.43,0,0,0,1,Unclassified
317066.72,6397511.92,29.02,0,0,0,1,Unclassified
317066.16,6397512.00,26.85,0,0,0,1,Unclassified
317065.05,6397511.82,26.64,0,0,0,1,Unclassified
317063.95,6397511.65,26.39,0,0,0,1,Unclassified
317062.86,6397511.47,26.15,0,0,0,1,Unclassified
317061.79,6397511.31,25.76,0,0,0,1,Unclassified
317060.19,6397510.90,27.30,0,0,0,1,Unclassified
317059.42,6397510.89,25.81,0,0,0,1,Unclassified
317058.32,6397510.72,25.50,0,0,0,1,Unclassified
317057.19,6397510.53,25.31,0,0,0,1,Unclassified
317056.87,6397510.75,22.04,0,0,0,1,Unclassified
317055.72,6397510.56,21.86,0,0,0,1,Unclassified
317054.57,6397510.37,21.68,0,0,0,1,Unclassified
317053.40,6397510.17,21.56,0,0,0,1,Unclassified
317052.24,6397509.98,21.42,0,0,0,1,Unclassified
317051.07,6397509.78,21.25,0,0,0,1,Unclassified
317049.90,6397509.59,21.07,0,0,0,1,Unclassified
317048.72,6397509.39,20.95,0,0,0,1,Unclassified
317047.53,6397509.19,20.82,0,0,0,1,Unclassified
317046.30,6397508.97,20.84,0,0,0,1,Unclassified
317045.08,6397508.75,20.85,0,0,0,1,Unclassified
317043.85,6397508.53,20.84,0,0,0,1,Unclassified
317042.62,6397508.32,20.81,0,0,0,1,Unclassified
317041.36,6397508.08,20.94,0,0,0,1,Unclassified
317039.81,6397507.71,22.13,0,0,0,1,Unclassified
317038.96,6397507.68,20.62,0,0,0,1,Unclassified
317037.75,6397507.48,20.46,0,0,0,1,Unclassified
317036.53,6397507.27,20.34,0,0,0,1,Unclassified
317035.32,6397507.07,20.20,0,0,0,1,Unclassified
317034.08,6397506.86,20.12,0,0,0,1,Unclassified
317032.83,6397506.64,20.07,0,0,0,1,Unclassified
317031.60,6397506.43,20.00,0,0,0,1,Unclassified
317029.21,6397505.64,24.38,0,0,0,1,Unclassified
317028.67,6397505.78,21.54,0,0,0,1,Unclassified
317027.91,6397505.81,19.55,0,0,0,1,Unclassified
317026.68,6397505.61,19.34,0,0,0,1,Unclassified
317025.42,6397505.38,19.32,0,0,0,1,Unclassified
317024.14,6397505.16,19.27,0,0,0,1,Unclassified
317022.86,6397504.94,19.24,0,0,0,1,Unclassified
317021.59,6397504.71,19.20,0,0,0,1,Unclassified
317020.30,6397504.49,19.17,0,0,0,1,Unclassified
317019.06,6397504.28,18.97,0,0,0,1,Unclassified
317017.79,6397504.07,18.85,0,0,0,1,Unclassified
317016.50,6397503.84,18.85,0,0,0,1,Unclassified
317015.20,6397503.61,18.83,0,0,0,1,Unclassified
317013.89,6397503.37,18.83,0,0,0,1,Unclassified
317012.60,6397503.15,18.76,0,0,0,1,Unclassified
317011.29,6397502.92,18.74,0,0,0,1,Unclassified
317010.00,6397502.69,18.66,0,0,0,1,Unclassified
317008.65,6397502.44,18.76,0,0,0,1,Unclassified
317007.33,6397502.20,18.79,0,0,0,1,Unclassified
317005.99,6397501.96,18.81,0,0,0,1,Unclassified
317004.68,6397501.73,18.78,0,0,0,1,Unclassified
317003.35,6397501.50,18.74,0,0,0,1,Unclassified
317002.03,6397501.26,18.71,0,0,0,1,Unclassified
316998.93,6397500.11,26.02,0,0,0,1,Unclassified
316987.51,6397500.12,18.54,0,0,0,1,Unclassified
316992.32,6397500.29,26.95,0,0,0,1,Unclassified
316993.77,6397500.58,26.53,0,0,0,1,Unclassified
316995.20,6397500.87,26.17,0,0,0,1,Unclassified
316998.35,6397502.05,18.64,0,0,0,1,Unclassified
316999.68,6397502.28,18.73,0,0,0,1,Unclassified
317001.01,6397502.52,18.72,0,0,0,1,Unclassified
317002.35,6397502.75,18.78,0,0,0,1,Unclassified
317003.67,6397502.99,18.80,0,0,0,1,Unclassified
317004.94,6397503.20,19.06,0,0,0,1,Unclassified
317006.35,6397503.47,18.78,0,0,0,1,Unclassified
317007.67,6397503.70,18.79,0,0,0,1,Unclassified
317009.01,6397503.95,18.71,0,0,0,1,Unclassified
317010.33,6397504.20,18.68,0,0,0,1,Unclassified
317011.64,6397504.43,18.72,0,0,0,1,Unclassified
317012.94,6397504.66,18.77,0,0,0,1,Unclassified
317014.25,6397504.89,18.81,0,0,0,1,Unclassified
317015.54,6397505.12,18.84,0,0,0,1,Unclassified
317016.85,6397505.35,18.84,0,0,0,1,Unclassified
317018.15,6397505.58,18.86,0,0,0,1,Unclassified
317019.41,6397505.80,18.99,0,0,0,1,Unclassified
317020.15,6397505.74,21.24,0,0,0,1,Unclassified
317021.60,6397506.06,20.58,0,0,0,1,Unclassified
317023.23,6397506.46,19.26,0,0,0,1,Unclassified
317024.51,6397506.68,19.28,0,0,0,1,Unclassified
317025.35,6397506.69,21.01,0,0,0,1,Unclassified
317026.72,6397506.97,20.63,0,0,0,1,Unclassified
317028.22,6397507.31,19.75,0,0,0,1,Unclassified
317028.68,6397507.12,22.98,0,0,0,1,Unclassified
317030.73,6397507.75,19.88,0,0,0,1,Unclassified
317031.98,6397507.97,19.95,0,0,0,1,Unclassified
317033.22,6397508.18,20.06,0,0,0,1,Unclassified
317034.45,6397508.39,20.13,0,0,0,1,Unclassified
317035.67,6397508.60,20.28,0,0,0,1,Unclassified
317036.26,6397508.49,22.89,0,0,0,1,Unclassified
317037.06,6397508.49,24.61,0,0,0,1,Unclassified
317038.12,6397508.62,25.33,0,0,0,1,Unclassified
317039.31,6397508.82,25.51,0,0,0,1,Unclassified
317041.77,6397509.64,20.81,0,0,0,1,Unclassified
317043.01,6397509.86,20.83,0,0,0,1,Unclassified
317044.24,6397510.09,20.79,0,0,0,1,Unclassified
317045.44,6397510.29,20.92,0,0,0,1,Unclassified
317046.70,6397510.53,20.80,0,0,0,1,Unclassified
317047.89,6397510.73,20.89,0,0,0,1,Unclassified
317049.12,6397510.95,20.90,0,0,0,1,Unclassified
317050.30,6397511.15,21.07,0,0,0,1,Unclassified
317051.43,6397511.33,21.35,0,0,0,1,Unclassified
317052.58,6397511.51,21.58,0,0,0,1,Unclassified
317053.78,6397511.73,21.61,0,0,0,1,Unclassified
317054.96,6397511.93,21.70,0,0,0,1,Unclassified
317056.11,6397512.12,21.87,0,0,0,1,Unclassified
317056.40,6397511.89,25.28,0,0,0,1,Unclassified
317057.29,6397511.96,26.40,0,0,0,1,Unclassified
317058.42,6397512.14,26.58,0,0,0,1,Unclassified
317059.62,6397512.36,26.57,0,0,0,1,Unclassified
317060.50,6397512.43,27.65,0,0,0,1,Unclassified
317061.60,6397512.60,27.95,0,0,0,1,Unclassified
317063.29,6397513.06,26.02,0,0,0,1,Unclassified
317064.38,6397513.23,26.33,0,0,0,1,Unclassified
317065.48,6397513.41,26.56,0,0,0,1,Unclassified
317066.59,6397513.59,26.76,0,0,0,1,Unclassified
317066.69,6397513.29,30.64,0,0,0,1,Unclassified
317067.93,6397513.54,30.32,0,0,0,1,Unclassified
317069.08,6397513.74,30.33,0,0,0,1,Unclassified
317070.11,6397513.89,30.75,0,0,0,1,Unclassified
317071.13,6397514.04,31.19,0,0,0,1,Unclassified
317070.86,6397513.56,36.38,0,0,0,1,Unclassified
317072.46,6397514.33,30.50,0,0,0,1,Unclassified
317071.91,6397513.72,36.67,0,0,0,1,Unclassified
317072.95,6397513.88,36.96,0,0,0,1,Unclassified
317073.98,6397514.04,37.31,0,0,0,1,Unclassified
317075.04,6397514.20,37.59,0,0,0,1,Unclassified
317076.05,6397514.36,37.95,0,0,0,1,Unclassified
317077.10,6397514.52,38.19,0,0,0,1,Unclassified
317078.11,6397514.68,38.52,0,0,0,1,Unclassified
317079.08,6397514.81,39.02,0,0,0,1,Unclassified
317080.23,6397515.03,38.88,0,0,0,1,Unclassified
317081.44,6397515.28,38.50,0,0,0,1,Unclassified
317082.61,6397515.51,38.20,0,0,0,1,Unclassified
317083.78,6397515.74,37.90,0,0,0,1,Unclassified
317087.33,6397517.11,29.13,0,0,0,1,Unclassified
317088.39,6397517.29,29.26,0,0,0,1,Unclassified
317089.53,6397517.51,29.06,0,0,0,1,Unclassified
317090.64,6397517.72,28.95,0,0,0,1,Unclassified
317091.72,6397517.92,28.93,0,0,0,1,Unclassified
317092.80,6397518.10,28.92,0,0,0,1,Unclassified
317093.48,6397518.11,30.27,0,0,0,1,Unclassified
317094.51,6397518.28,30.42,0,0,0,1,Unclassified
317095.61,6397518.49,30.30,0,0,0,1,Unclassified
317096.68,6397518.68,30.29,0,0,0,1,Unclassified
317098.08,6397519.03,29.06,0,0,0,1,Unclassified
317098.94,6397519.13,29.75,0,0,0,1,Unclassified
317099.83,6397519.25,30.27,0,0,0,1,Unclassified
317102.29,6397519.79,29.01,0,0,0,1,Unclassified
317103.33,6397519.98,28.99,0,0,0,1,Unclassified
317104.36,6397520.16,29.00,0,0,0,1,Unclassified
317105.41,6397520.36,28.93,0,0,0,1,Unclassified
317106.44,6397520.54,28.90,0,0,0,1,Unclassified
317107.47,6397520.73,28.86,0,0,0,1,Unclassified
317108.46,6397520.90,28.94,0,0,0,1,Unclassified
317109.49,6397521.09,28.93,0,0,0,1,Unclassified
317110.50,6397521.27,28.95,0,0,0,1,Unclassified
317111.54,6397521.46,28.83,0,0,0,1,Unclassified
317112.55,6397521.65,28.80,0,0,0,1,Unclassified
317113.57,6397521.83,28.72,0,0,0,1,Unclassified
317114.57,6397522.01,28.72,0,0,0,1,Unclassified
317115.55,6397522.19,28.75,0,0,0,1,Unclassified
317116.54,6397522.37,28.73,0,0,0,1,Unclassified
317117.48,6397522.52,28.92,0,0,0,1,Unclassified
317118.39,6397522.66,29.15,0,0,0,1,Unclassified
317119.38,6397522.84,29.08,0,0,0,1,Unclassified
317120.36,6397523.02,29.05,0,0,0,1,Unclassified
